reviewId,review,Ticketing,Information Channels,Travel Experience
2281256d-b707-43b3-8ac2-caadd57a09f1,untuk melakukan pembatalan tiket sangat susah ..dan tidak ada fiturnya,,negatif,
e037e076-f89b-44a3-81b6-9aa37792da25,murah...,positif,,
f5e35147-0b42-46ce-9772-64452a0524bd,Baru pertama kali pesen tiket Di aplikasi Di undur keberangkatan biasa tida terjadi seperti,,,negatif
71e6dd0d-8841-4227-87e3-c309eedaa8b4,"2x pesan bus pakai aplikasi ini, tidak ada pertanggungjawaban dan kompensasi baik dari pihak Bus maupun aplikasi, biaya Tiket Rp. 700.000 hangus alasan tidak bisa Refund, jelas jelas pihak Bus yang membuat kecewa dan merugikan penumpang!!!!",,negatif,negatif
46c7420a-03dc-4344-b5a6-f2fddf5adceb,Ngga jelas sudah pesan di bilang blm...,,negatif,
da31303d-0c02-4b35-89e6-b8c543b498bc,good,,,
efc5ff42-bfb1-4a9f-a0da-e63bef385fb9,titik penurunan tidak sesuai dengan titik yang diaplikasi.. titik penurunan diaplikasi cadas legok..tetapi titik actualnya cadas Mauk.. jauh sekali dari titik apk sampe titik aktualnya.. mohon bantu update lagi min..biar tidak terjadi seperti saya..,,negatif,
e3736173-6e9d-4ddc-875b-49dd8bf68bb3,sekarang tiket barcode udah gak bisa jadi ribet cetaknya kalo pake redbus,negatif,,
90ca6dfc-25f9-49a8-a019-d0d86bea03cc,"app gak guna, padahal di kota yg saya cari banyak bus yg masuk, Garuda mas Haryanto, zentrum, pahala, bejue dll. pencarian gak ditemukan",,negatif,
4f707cb8-982b-4595-bd16-14e4d53df92e,tolong buat redbus untuk PO. Santoso di bilangin untuk layanannya di perbaiki karena Tante saya yg sudah booking di tgl 22 Maret dari jakarta dan duduk di nomer 19 di suruh turun karena ada pembooking dari Cirebon juga ada yg dpt nomer duduk 19 sangat mengecewakan,,,negatif
bd85a9bc-80f8-4670-bcdf-0e36664da460,baik,,,
d571a96a-6cd6-4578-81b1-5b015251af81,saran dari gw jangan beli di aplikasi gajelas ini,,negatif,
0980f53e-99f0-405d-9249-538f0df5fcb0,kereeen,,,
e2690ee3-ee98-4be9-8bff-09618c72cf81,"tetep saya kasih bintang lima pelayanan buruk tiba2 bus dicancel udah bayar uang belum refund udah telpon cs gk bisa dihubungi ini nmanya menyusahkan orang bukan membantu, andaikan masih ada itikad wa atau konfirmasi ini gk ada sama sekali apa gk kasihan ini orang ngumpulin uang untuk mudik, tolong pelayanannya diperbaiki",,negatif,negatif
6678214c-a31d-487c-a0f0-49b597640367,mudah dan mantaf,,,
2fce4dbc-8995-4de6-9c7c-3104682fb1bf,ok aplikasi sangat membantu,,,
0f7f48dc-2e53-43df-a787-2e324aebf90a,gimana ini? sudah transaksi tapi tiket ga keluar,negatif,,
dca4b1e1-a43e-4729-a1b5-1a31dbc96220,"kapok ga lagi pesen tiket bus dsni.. pesan tggl 21 maret 2026 dan sudah saya bayar lunas dapet bus agung sejati.. di tiket nya tertera pickup dari terminal Purwodadi tujuan Bogor jam 15:00.. sesampainya saya di terminal Purwodadi setelah hampir 15menit saya cari agen dan tanya di setiap org yg tugas di terminal rata² dapat jawaban yg sama ""yaitu"" agen bus sudah tidak beroperasi lg di terminal Purwodadi tersebut alias ghoib.. kaget dong saya mana harga tiketnya 550rb😭..",,negatif,negatif
7e9e0aae-9d61-45e9-a163-fe79a89d6d18,Applikasi keren,,,
4c2da0a2-91da-4cd3-aa0f-4dfba5230f75,bagus,,,
8fb89da5-1254-4f34-b26e-64af72d3f8ac,aplikasi nya kurang akurat sama pemberangkatan Bus. saya pesan Bus PO SANTOSO. estimasi di aplikasi jam 10 pagi berangkat dari PUL Cikarang dan sampai tempat tujuan jam 22:30 Jogja. malah bus datang jam 16:00 berangkat jam 16:10. PARAH KECEWA ! Si Supirnya saya nanya dengan baik malah di anggap sepele supirnya ga pake seragam pula. Parahnya Harga 365 ribu busnya JELEK Dalemnya BAU ! ga lagi deh KAPOK !,negatif,negatif,negatif
f18c5ff6-e82a-4da7-81f3-bd84f96c2517,terjangkau,positif,,
75191475-4918-4abe-959d-27bb0aabf566,redBus aplikasi yg sangat membantu utk perjalanan mudik keluarga kami. thanks n sukses selalu ya.,,,
bff7035d-2b35-4252-b68c-cbe9a8971f03,untuk redbus + gunung harta klw tidak ada jurusan Singaraja langsung hapus saja daripada ditengah jalan diturunin dioper ganti bus tapi bus pengganti blum ada harus nunggu 1 jam lebih baru datang itu jga bukan bus TPI elf mengecewakan,,negatif,negatif
bdc3e180-0f1e-49fc-8993-3a90a79adf15,ok,,,
7873f41d-f5a4-4b89-98d6-7b4b1f4bfb86,aplikasi banyak bug nya,,negatif,
fc59416e-cecf-4e32-b8d7-2d113bd6ef78,beli langsung ke agen lebih murah dan estimasi perjalanan lebih pasti dari agennya,,,
b63dfc3d-c126-4280-92d3-e329acb8f6d5,Mau tanggung jawab 👍,,,
d9c198b7-4102-4863-9542-65c047209683,terbaik dan terpercaya,,,
f42631b1-f5fe-4bfd-838c-1e1e937dbe76,Gimana sih ini aplikasi,,,
45e4698f-c343-4727-85e5-0aec189237e4,Aplikasi bodong,,,
daa64ff1-bc19-4dc8-8aae-69a4f9d711e8,memuaskan,,,
c40637f9-9ceb-431f-a79d-daddaa32d93c,"gak semua terminal ada di aplikasi, jadi kurang maksimal",,negatif,
0ee59c2e-f6fd-4f57-8db5-86e29eaa6dec,aplikasi kacau,,,
c85173c5-ce2f-4257-8a0f-5a797ab0db7c,kenapa aku gak bisa buat akun,,negatif,
a977d15c-4c71-48f1-b5d3-77d974df1038,pembelian tiket jadi lebih mudah dan sangat nyaman tanpa risih oleh calo terminal,positif,positif,
365723a1-d273-43eb-a3c9-d559a9bbad57,cukup 1 bintang,,,
a49f693e-b5ff-4f5a-9282-3d85cecad4e6,"belum Naik baru beli tiket tp proses cepat mudah""an nanti tdk ada kendala DG kendaraan",positif,,
e42485b1-a043-4f92-bbdd-83b5cf7890fc,mantab,,,
d3981bd8-3669-4ebb-9d67-e032c524d55e,"sengaja saya kasih bintang 5 biar orang lain bisa baca dan tau, call senter redbus tidak bisa di hubungi",,negatif,
ad4321c5-fecf-43dd-8ee0-63f33e61d130,habis update gak bisa dibuka,,,
f352104a-2b89-4dc5-ac8b-290fdf4454fc,"first time pakai redbus, dan itu ribet krna ga smua org pakai nomor yg sama untuk tlp/sms ! 4. tampilan menu nya terlalu rumit.",,negatif,
9af9f68e-5b83-4c45-91fe-93ea5814d8f6,tidak sesuai dengan jam nunggu lama bnget smpe 15 jam kapok dah lewat apk ini mending langsng ke terminal,,,negatif
48444d8a-71f1-41ee-b512-acc0d365cd47,manNtabss,,,
ccc4d7e7-bc14-4692-808a-0042b77d5f74,josss,,,
d872c83f-97df-4ea1-8ea6-93f4d0f2c370,bagus,,,
7bfe2403-c640-4d48-992e-cc8a26a7dc05,mudah dimengerti,,positif,
87084876-7bea-4aa7-93fc-d5b895b9273d,Baru coba boking tiket redbus semoga lancar,,,
8193bfa9-dd54-4657-b82a-c416452b5a30,good,,,
946039dd-9841-4cae-8719-bf81b6693b59,buruk perjalanna new pertama saya kapok,,,negatif
2b268f87-3873-4abe-acd8-14f2b99ce9ed,Mudah dan cepat,,,
b95e771d-6f35-4761-a96d-5e5f5ce2596e,murah betul semoga bertambah sukses,positif,,
dc6c5da4-5358-4d6f-a562-814f6b51a439,pelayanan pemesanan tiket cept,positif,,
59be0230-b51a-4565-84ab-ce4ec93d9013,mudah mendapatkantiket,positif,,
75827080-a467-475c-b29d-ac4ef948084c,barrakallahu fikum,,,
b51e99fa-25f8-4385-8416-5127303ae403,LAYANAN TIDAK BAIK,,,
c091ebcd-7e02-401a-9d24-4b1a8f6bb071,saya tidak mendapatkan informasi titik bus secara detail sehingga saya rugi menggunakan aplikasi ini,,,
0fae6906-a006-43af-a8c0-43937246a4b5,tidak bisa di pakai,,negatif,
83c040e9-8693-44e6-a2e1-516fa9a128e3,Bagus dan menyenangkan,,,
5f2c49c6-b53a-42ea-bbd3-2f6bb4032a3f,mantep,,,
4d91a338-d36e-41c3-a03e-fcee41c89677,sangat berguna🥰,,,
ed3b3c29-18ce-490e-8224-ab461879cd94,mantab ada discount,positif,,
f8b38d2a-66ea-43e9-8f35-b83c804b1283,"pesen tiket bis, pas udah dapat info tempat naiknya jadwal jam 5 sore, sampai jam 20.36 bisnya belum datang.",,,negatif
adcd5419-318f-492b-84cb-25e6158a5564,oky banget,,,
daa616a0-04e6-4b1e-b596-45b6b0d43fc7,hanya karna saya pilih tanggal uang saya tidak bisa di kmbalikan!,,,
25d11ffa-31c9-4452-8482-05c0f1d5aa15,tiket jam 18.00 Sampai jam 20.00 belom dateng juga bis nya,,,negatif
6d9bb1d9-3ac8-427c-a795-68579f1c7dc2,sinar jaya eksekutif mantab perdana mau naik sinar jaya,,,positif
41c5a1ce-c68b-4446-a388-69d5c3dbc06b,mudah operasi,,positif,
a416fb0a-1cb9-4754-a37d-aa09e253c1b7,Lebih flexible dengan aplikasi redbus,,positif,
f4bcd308-b49f-4617-8505-db4fa6f489bb,susah untuk melakukan pembatalan atau perubahan jadwal,,negatif,
3ad8f106-7179-42b7-8028-a00cb351dd6e,mantap,,,
af2c4eb2-8bf2-41ff-bf84-1869b41ae2cb,Aplikasi nya bagus,,,
cfaa6d03-e928-4d0d-9459-b01e3ef462c1,terbaik aplikasinya,,,
0af108ed-e4e7-432d-a1bf-f3dcd81f774b,sangat membantu. ada kendala dalam proses tiket secara online di agen,positif,,
b13a4589-f6d0-4ab1-b82f-3d1363eeda09,mantap jos,,,
5126a3c8-f98f-4127-8ec7-586817ee50b0,oke,,,
c38c0011-f03e-407d-9f79-4dcde722cc87,okeey banget,,,
4b219d85-77aa-4026-ab18-6c6bc3a2e857,memudahkan pembelian tiket,positif,,
9008b61b-4835-4344-91cc-4c8ac14c0d59,sudah membayar tiket namun tiket nya tidak di berikan,negatif,,
5e7fb909-90e0-4d87-af83-3870e413f089,👍,,,
3695e97d-a59b-4fd7-ae51-ca4bc678e2bf,mantap,,,
65fdebb0-fab4-43d2-9a58-4232c3827d4e,"Saya beli tiket 2, ada musibah dan tiket tidak bisa cancel dan tidak bisa jual oleh penumpang lainya, baiknya Hati2 kalu beli tiket di sini",,negatif,
f20614b0-1d07-4f00-809a-c7f7109b11d5,ok,,,
e27ace27-0efa-4b7f-91e5-38d498eb77b6,tidak bisa di akses di hape android Poco f6 tolong di bantu perbaiki,,negatif,
821baf68-b8b9-43b6-bc7e-a922d8479ccf,Good👍👍👍,,,
07908ee6-b084-4de1-9226-2fa757c09487,joooossssboooosss,,,
32350653-9885-438d-95a7-92e9212f68f5,Sedikit saran. kalau tiket habis sebaiknya di tulis sold out/habis,,positif,
a068b1a0-bf5e-43b3-864a-9e65892219ac,semoga redBus semakin amanah dan melayani penumpang dengan baik.,,,
f079d7f6-0475-4aaf-b19e-928388a0157b,Penipuan,,,
8043fb97-3992-4d28-a1a5-5aa78b59b736,tingkatkan,,,
3c46490a-1212-4d11-8a51-a1538cdca186,ok mantap,,,
e5580e0d-f8e6-4039-bbda-6c19cc80ae64,mobil nya enak luas ada buat nongkrong kaki nya,,,positif
552a0dc7-5caf-474c-b4ce-fd2f08e1bf1b,nice,,,
497ce52e-b9eb-4e67-8b5a-911ee525e795,bagus beud,,,
fb0f9168-50dd-42a2-86d2-c20e73017b41,membantu bgt,,,
eb5013b1-9854-4fa4-af9e-d673298f57b7,"bagus banget aplikasi nyaaa, mantap udah👍",,positif,
1d43209a-639b-466b-b3ce-eb050d58b36d,cukup puas,,,
757a48b3-9d79-49d9-90c3-c7ecff394299,terbaik,,,
5b6731f8-67bb-42a8-8649-7693fe131c2e,memudarkan untuk mesan tiket bis.sangat Ok layanan nya,positif,positif,
c57ef8b9-a20d-4ec9-bfba-59d3e5c9db1f,mudah dalam pembayaran,positif,,
5d6aa935-ef90-4950-b5fd-f40bb348d1b6,"bagus, nyaman",,,
f268a673-4e7d-44cd-9405-3d95e1bc4615,amanah,,,
4f9ab3ea-bd46-4c4f-ae7c-312035526121,"lebih mudah dalam pemesanan Bus, pilih -dapat bus - bayar - konfirmasi agen - tinggal nunggu keberangkatan",positif,positif,
49c40a1f-c15e-4469-b431-d91bdfaae3d8,easy and fast,,,
d774b0b6-8cd3-4288-907e-3db398e2c4e7,reaksi cepat,,,
b40f3a65-cd44-4d89-9bb7-99a260ea31b5,edited oke juga buat pesen bus,positif,positif,
8b90ec14-0863-4dd7-8cc6-316e2d5a2713,penipuan publik,,,
f2d55e29-24b8-4c22-aa45-6b8b6826b5db,sayang nya kalimantan belum ada,,,
aaa12f99-8ceb-4a45-9249-44e10869befc,"aplikasi gabisa dipakai dr awal download, muncul cuma sampai pilih negara, tapi pilihannya gakeluar",,negatif,
78ad2cf2-d980-4abe-9c91-de42c6212046,goddd,,,
c680f8a7-b0ce-4fe5-beea-df99a54d8970,mantaaap,,,
e6b12393-609c-46dc-89eb-35f1081491b2,ok,,,
68f4e3d8-1a18-4890-b3aa-7ff002ea7993,"Jangan pakai apk ini kalau mau mesan tiket, ketika di hubungi ke cs, kata cs P.o bus nya yang gak bisa batal/ reschedule ( kebijakan perusahaan ) ternyata ketika datang ke P.o, cs apk ini yang gak mau ngurus nya, alasannya klasik, muter2, gak mau ngurus tapi nyalahin orang, sangat nggak work it",,negatif,
db7265e3-5b59-4492-a635-42ae6b5602cc,bagus dan efisien,,,
44aaccb3-8e34-485f-b2cc-04b61718fc95,sangat membantu dan cepat pelayanan ya,,,
4f1afc43-2665-410b-8b8a-32e3e77edbb9,😁👍,,,
6beff058-da10-42ab-8f96-cbeb1d508362,good,,,
7f81923f-a746-4a75-b640-162b64505b84,saya tidak bisa daftar akun di aplikasi ini,,negatif,
9238114f-2164-4326-abb6-d1a05c4d72cb,mantap,,,
ffd08bb7-6fe6-4999-90b5-811734f5ebb3,Sangat membantu untuk pulang mudik ga repot2 ke terminal /pool .. bnyk pilihan bis dan shuttle . Ada harga diskonnya juga mantap 👍,positif,positif,
22374fc1-5864-4ff6-9bb7-8188d5c94c04,sangat membantu sekali,,,
f2366054-be7e-4771-8c3a-be73724cb1d8,hampir tiap Minggu menggunakan menggunakan red bus tetapi payah tidak ada diskon ada diskon new,negatif,,
8bdb0606-9677-4a20-a522-b7de2f5f89ef,Jauh lebih mudah,,,
6bca6eae-8096-4772-bc4b-d3f7024060bc,mudah cepat,,,
0890218e-7765-4f59-a2a6-a1f1b05edc1b,Please,,,
c725bdba-ace1-4a59-b8b5-e9dd96e9918a,puas,,,
496fb954-14e7-421a-a691-0e956ae16ec6,udah download aplikasi,,,
965df4ad-ebd3-4741-8b2d-05d821130c58,Pengalaman pertama smoga sudah dapet diskon smoga menjadi teman dalam setiap perjalanan,positif,,
4298a827-ec05-4814-9ad0-b3c01a3df149,sangat mudah dan membantu,,,
3479c392-4010-450a-8836-1ca6a32c3a71,kenapa enggak bisa di buka yaa jelek kali,,negatif,
19c996e8-1917-4885-8810-b5a5d23bd664,sangat mudah terimakasih 🙏🙏🙏,,positif,
55f90f4e-2bfc-49e4-979c-95fcfa5c642e,nice,,,
5fa34622-57d4-43af-940d-bb52f7bdbb8d,potongan harga tidak pernah bisa dipakai,negatif,,
4643306d-953f-4819-8eb5-4bbe5b6b1290,KURANG REKOMENDED !! bagi yg deket titik naik turun ya terserah tapi saya pribadi kurang rekomendasi . harganya lebih daripada langsumg ke agen,negatif,,
96af15bf-fcde-454a-8124-e2518b4f5c34,lebih simple aman,,,
6bbcb4c6-e8b0-4e1f-b407-1150a8e06451,ok,,,
bf184be2-b545-42a6-a99b-821a313721b5,"bis nya bersih makan nya enak Abang"" sopan",,,positif
fb49b31c-3447-46e0-a1cd-2d73e824ab78,good,,,
5c6bbfb2-474c-42be-bcb9-c30087cc3a74,mantap,,,
adfbf791-a1ac-43c2-925a-5cc870abc10c,"Buat admin reedbus ini apk apaan ya maksudnya? saya beli tiket Gumarang jaya antar kota, tiket saya di jual lagi ke orang lain secara offline, kalau saya tetap mau tiket saya harus bayar ulang lagi, dan itu di tf ke agennya, saya harus bayar ulang lagi, gunanya apaa ya apk itu ga ada bantuannya. saya sebagai anak rantau gak ikhlas di palakin, susah² terus buat agen Gumarang jaya di kampung rambutan",negatif,negatif,negatif
8600b416-ffd9-48d4-a248-b533409c15c6,resfon cepat,,,
b7549e2d-86c1-48c6-89f1-06cf05b3fe6e,mantab satset pokoknya.... tks,,,
3649398d-d98d-4319-8c98-52ae542139dc,pesan jam 8 sampai jam 11 belum ada bis nya,,negatif,negatif
9d31af75-8270-4cd5-987a-977797c61720,Bagus,,,
3710c697-5dc4-42f7-9731-b6e631719f35,oke sangat membantu,,,
5cea97b4-bebb-44b2-9649-9de5e3e8ed9d,sangat simpel dan terjamin aman,,positif,
e9fbd2d0-5a77-4896-96e9-058516654633,"aplikasi busuk, gimana jadinya kalo misalnya crew bis tidak demikian tiket hangus.. cs dihubungin susah..",,negatif,
29129da0-adee-49eb-9e40-2146ddd99af5,rekomended,,,
09571b71-3ffb-4a10-ab47-741670690ab5,jam keberangkatan gak jelass,,negatif,negatif
a8361e25-b1e2-42c8-b2db-f9805266f05e,sangat membantu,,,
e94917d3-4192-4fb2-9701-3042fd3dbc8c,Gud job redbus ada diskon tambahanya,positif,positif,
f8f46d8a-8158-47da-a3d2-a500ec2fa298,simple,,,
fd00c238-fe45-4bd8-8ce4-2ab0b04e4e27,mantap,,,
c05623b3-4060-469a-b015-59ac96540885,cepat,,,
1183022a-8a23-47f0-88d5-4d1979eb2ec3,Alhamdulillah sangat membantu dalam mendapatkan tiket bis,positif,,
6b98449e-8aa4-4bf0-8e41-0a64245d6d9e,puji syukur naik mobil ini nyaman,,,positif
a6a3fa33-aada-4155-a093-4f7b3978d1ea,bagusss,,,
d132b4d0-8d8c-466a-bdfa-e5972a2cf765,sangat membantu perjalanan mudik kami,,,
2159bce1-540c-483e-983c-fd41cbed05f3,kalau bisa,,,
979ffb67-fb1b-46c5-90c7-ef24ed0e6b98,good Jobs for redBus 👍🏽🙏🏾👍🏻🌟🤠🤑🤓😎🥸,,positif,
6d57eb48-60ca-4176-8e2b-d585991d2fcc,sangat membantu 👍👍👍,,,
e604e94d-9250-403d-8304-5efba11121aa,mantap,,,
0526708d-0972-44e8-af52-9efcdf872e5e,pelayanan sangat puas,,,
cf8ce357-1410-455b-9ce6-5cdc406f0650,Mantap pemasanan mudah lewat aplikasi ini,,positif,
dfaf120a-78fe-41fc-9c69-f4dc5abdae0f,baik,,,
5695e2ce-de87-44cb-a7e8-21815ad419e8,tolonglah refund saya kejelasannya. atasnama agus taryana tgl 1 bulan maret. tiket bus dri bali ke bandung. di wa di read saja. diemail gak dibalas. please . masa customer harus memohon2. padahal itu uang dia. klo bisa kasih no kastamer service yg tidak pakai pulsa. Ya Allah ribetnya. May be this is last time I use this application.,,negatif,
a9266237-a340-4978-8287-2488e4be8baa,ok,,,
b7d548d6-f345-4ac2-9e5c-980858a3c65c,mantap dan cepat,,,
7a3cb1a0-29d8-48c8-8567-ad93b73d2953,sangat nyaman mantap👍,,,
2be6bdba-73c0-4617-8654-0dd4f5837fbf,Baru pertama pakai redbus,,,
745c6120-95df-4431-b61b-dee585f0199e,maaf saya kan mau pesen tiket d online dan menanyakan d agen pucuk dan blsannya tidak mengenakan dan bilng nya tidak menerima tiket online trus bagaimana solusinya ya harga beda jauh sekali soalnya saya punya bukti wa nya kok karena ini bukan fitnah,negatif,,negatif
4b821b60-7daa-49f3-8eee-e11e69163be0,Mantap Banget,,,
20158694-2f05-4d61-9c1f-08570f2f4686,ada promo cuyy,,,
a1c88ec9-e91e-40f1-afe5-2731d53de7ce,"orang ga mau refund dispam chat refund trus tolong benerin yah, makasih sudah respon",,negatif,
abfe5a81-276d-46bb-ae9d-881a3218d0b7,Bagus sekali,,,
8d48097d-2fb9-4918-8485-66f65e36cc97,apliksai ini sangat mudah dan terpercaya,,positif,
a06474f6-dbef-4b1c-8492-e6286c13a7f4,sangat membantu,,,
fa94f2c8-491f-4ac8-b283-76456c2133aa,sering2 promo aja ya,positif,,
6ac24b93-902d-48fe-8577-3573abf13f9b,harus diperbaharui lagi mengenai metode pembayyaran,negatif,,
fdcabd9d-8751-4406-8d72-05dc0ed8bef3,bagus dan cepat proses pesan tiket nya,positif,,
e3f1f73e-2e10-4d74-8506-41527a6f97ef,istimewa,,,
8305a9b2-81c7-47eb-9735-2a14731440fe,mantap,,,
bf74e332-8ccc-47e5-b7cf-e2715a9c1b89,bagus,,,
0c59dc03-9548-4e43-86e3-4aaaf2dde3bf,Good,,,
feae4b03-1256-445c-bf9c-3a330d10e332,siiiip lah,,,
38c69317-da18-4792-b3a9-17dd66002fbd,sanggat mudah dan ngak ribet makasih redBus,,positif,
c437f221-b97e-49fe-bbcb-ceabf8eac8fc,keren para. jadwal berangkat sampe turun pas banget. lengakp juga shuttle nya dimana aja dan emang sesuai pesenan kita ga bakal eror eror. tips nya jangans ampe telat dari jadwal karna bis² ini berangkat bener² tepat waktu jadi kalo telat semenit aja bisi ditinggal guyys,,positif,positif
885ff951-11b7-4402-b75c-3b521203b2e0,Sangat membantu & harga jugha terjangkau,,,
c061f3ed-f711-4f82-89e8-ada93e9ab4a3,good,,,
56ae94d2-60b8-482a-ade7-8831d1c01cad,bagus,,,
719ebce6-a775-46a4-9a79-9ab6c5f86112,simpel dan mudah pesan tiket bus,positif,,
a4bc07c3-b1ea-4ac1-b177-21150bfe1d08,Sengaja Gua Kasih Bintang 5 Biar Kebaca Pengembang Nya ... Banyak Yg Bilang Apk Ini Bagus Sampe Pada Ngasih Bintang 5 .. Pertanyaan Gua Bagusnya Aplikasi Ini Dimana ?? Setiap Mau Melakukan Pemesanan Ticket .. Ini Aplikasi Nge BUG .. Suka Close Secara Tiba² .. Dan Itu Kejadian Nya Selalu Berulang Begitu Terus Setiap Mau Melakukan Pemesanan Ticket .... Apk SAMPAH,,negatif,
3ef9f1f3-34ed-47eb-ad16-9cc0f3a77a5e,tlng diperbanyak lg pilihan bus nya,,,
e6737f5b-0a3a-46b3-bc4b-88de8c4ac219,ga bisa di buka,,negatif,
bcfc969d-a3e0-4313-b398-a04735779353,mantap,,,
0fe568ea-7624-467e-b3eb-e0e852f3cd6f,sangat memudahkan,,,
7752ed8e-52f9-49af-9e70-0df1ae0d9391,mantaap,,,
cc81cac3-7115-4303-a801-b420eabcda48,tidak bisa dibuka aplikasi nya,,negatif,
d900af73-3169-4a05-a6ba-ef0d31a85ee2,sama sekali tidak bisa di pake aplikasinya error,,negatif,
1e6188ed-50ce-448b-82dc-0bd75687137b,mantap ,,,
84f50752-f2d3-44c4-b97b-b4b5de5cfafd,murah beli h-20 lebaran buat h-3,positif,,
e266ed2a-0077-4457-ac5c-68b2dc5a3cb0,Terima kasih untuk pihak redbus yg mau mengembalikan uang saya prosesnya aga lama dan ribet cuma ngga papa mohon untuk diperbaiki bug nya agar tidak menyulitkan customer saat memesan terima kasih 🙏,,positif,
1ab166a4-0bd4-4466-a9ad-edc0e9682f10,aplikasi ok cm bus nya yg ga sesuai dengan tawaran di aplikasi berangkat jam 2 tapi kenyataanya bs jam 4 dan bus nya ga sesuai,,,negatif
6eb823b9-a157-4946-8552-889274072ff1,mana respon buat pesanan yang gagal,negatif,negatif,
bb58f184-01ff-4e78-ae7a-d5314f507959,apakah bisa kirim penumpang plus motor dalam satu bus?,,,
58a260aa-0126-4449-b7f3-cbc4226bab11,Mohon dibaca! Tambahkan fitur metode pembayaran menggunakan QRIS.,,,
1307fffb-159a-460d-9109-73f1eeb2c05b,ok bnget,,,
95f749d0-6911-49aa-9b30-279c34a02c46,ini apk kok GK bisa masuk ya,,negatif,
726f7a3d-2634-4d16-b9f8-31e41bfb84df,good,,,
d119d5c9-a890-48c3-a411-a54f02daa77c,baru coba sekali,,,
ced6d319-0551-4dd9-803a-b3b8c0e1681e,memudahkan pelanggan mencari moda angkutan,,positif,
7010b0a3-8c8e-4a2f-9362-c72c19affc76,keren,,,
2c38ee14-aee9-41f0-8812-50ccc3578f02,good,,,
c19ec5e5-c0cf-4095-9777-df8d078d5138,ok,,,
43afd8f1-ce63-414f-ae11-075de9b80da8,sangat membantu untuk mencari bus pilihan,,positif,
ea47b88a-befc-4104-a251-acec56711df0,ok gampang pesenya,positif,,
85fa2ae2-ab21-4aed-89e9-c9d91c523a4f,terimakasih redbus,,,
0c25d49e-7500-46a2-80dd-af8b532e064c,mudah dan cepat pemakaiannya,,positif,
9106cb1f-bc32-4e2e-b6e0-540d86b7ccc8,MANTAP....,,,
47c80e1f-518a-4942-bf4b-1df393f7e83e,terimakasih,,,
